,Cell_id,Model_id,Time_constant_ms,Input_Resistance_GOhms,Holding_potential_mV_model,Steady_state_potential_mV_model,Resting_potential_mV_model,Adaptation_index,Gain,Threshold,Saturation_frequency_Hz_model,Saturation_stimulus_pA_model,file_name
0,565871768,566736372,9.048203433551814,0.1046295681818797,-75.246,-78.0930867413858,-72.3989132586142,1.4866314927835242,0.6715399836127824,350.27245523879867,,,Cell_565871768_model_566736372_config.json
1,488426904,488763543,11.557222061085524,0.1282473749886704,-79.792,-84.92990321500756,-74.65409678499245,2.2462833501420683,0.2983264026710872,259.2995733845889,,,Cell_488426904_model_488763543_config.json
2,623960880,637925748,30.030358578275703,0.3022946782616858,-65.631,-71.69614823321868,-59.56585176678133,2.014557148489569,0.4328946626505106,77.58282669272589,,,Cell_623960880_model_637925748_config.json
3,596808392,599372763,20.952377556235664,0.3729444719787435,-74.891,-82.3744251643985,-67.40757483560151,4.650676411479261,0.4392859676172284,66.38375446105793,,,Cell_596808392_model_599372763_config.json
4,386049446,566290459,24.404809401269706,0.2640306825156781,-85.442,-84.2610282293915,-86.62297177060849,2.1280157355996443,0.2186720927129488,114.39570826078862,,,Cell_386049446_model_566290459_config.json
5,585952606,591774710,12.884405236672997,0.2274261751803068,-74.104,-80.94093500955815,-67.26706499044184,6.550839485132988,0.7966238545985057,107.53297493850698,,,Cell_585952606_model_591774710_config.json
6,314529406,566281866,31.335327400651913,0.2348742682954188,-74.01108333333333,-74.05025647867102,-73.97191018799565,1.4530333427445452,0.3201876268326804,113.1134852055774,,,Cell_314529406_model_566281866_config.json
7,476557750,566311552,15.229537345690062,0.1469691679173954,-74.185,-72.72642678596368,-75.64357321403632,1.5481666044725606,,,,,Cell_476557750_model_566311552_config.json
8,623893177,637925685,28.74961671003795,0.1233749518218248,-77.016,-67.62066246374793,-86.41133753625208,0.922694499019474,0.2264569713698181,228.16240194951328,10.658437247377329,329.76486398383406,Cell_623893177_model_637925685_config.json
9,555251867,557420790,16.45305282957338,0.1352182370798333,-72.255,-72.26457187907128,-72.24542812092874,1.6208727738873403,,,,,Cell_555251867_model_557420790_config.json
10,481004298,483066828,6.450697370149553,0.1230503694900947,-75.27,-82.90543678120247,-67.63456321879752,1.5248678968180025,0.2432407710035345,249.13836899944607,,,Cell_481004298_model_483066828_config.json
11,556914447,558559802,29.135428872588495,0.4155702269978127,-75.843,-91.89623034040991,-59.78976965959009,7.205636200992798,0.2813818269806717,38.54993502093234,,,Cell_556914447_model_558559802_config.json
12,553561593,554048824,16.719030147391504,0.2116011274951116,-74.238,-71.07967567448269,-77.39632432551731,3.156876120404622,0.2674279603168266,140.2562855528131,,,Cell_553561593_model_554048824_config.json
